% 1. Title: Consent file from Experiment TWO
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: July, 2015
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp STRING
@ATTRIBUTE event  {CONSENT,SURVEY,SKILLTEST,FEEDBACK}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE consent_date NUMERIC
@ATTRIBUTE language STRING
@ATTRIBUTE profession String
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell,Other}
@ATTRIBUTE learned STRING
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC
@ATTRIBUTE test1 {0,1}
@ATTRIBUTE test2 {0,1}
@ATTRIBUTE test3 {0,1}
@ATTRIBUTE test4 {0,1}
@ATTRIBUTE test5 {0,1}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE quit_reason STRING

@DATA
Fri 2015 Jul 10 22:19:12.256,CONSENT,92aa8i5i-6-38_3,HIT04_7,1.436581025176E12,"JavaScript","Hobbyist",Male,"High_School;University;Web",30,"United States",45,1,1,1,1,1,5,127080.0,,
Fri 2015 Jul 10 22:17:48.970,CONSENT,93iA-2C3i0-42_3,HIT04_7,1.43658106897E12,,,,,,,,,,,,,,,,
Fri 2015 Jul 10 22:17:54.073,FEEDBACK,56II-1e7E-789:57CI-4g3G20-9_3,HIT05_35,,,,,,,,,,,,,,,,"HITS are challenging yet fun; thank you so much!",
Fri 2015 Jul 10 23:19:52.726,CONSENT,94ce-5I9a-4-3-6:477Gi5i-7I316_3,HIT03_6,1.436581245188E12,"PHP; JavaScript","Hobbyist",Male,"Web",14,"USA",32,1,1,0,1,1,4,644464.0,"",
Fri 2015 Jul 10 22:36:01.450,CONSENT,95IC-1g3G137_3,HIT04_7,1.436581771331E12,"Java","Other Paraprofessional",Female,"High_School",1,"USA",31,0,0,0,1,0,1,390119.0,,
Fri 2015 Jul 10 23:04:10.457,CONSENT,96Ca-7E2i-14-2_3,HIT04_7,1.436582938365E12,"Python","Undergraduate_Student",Male,"University",1,"USA",23,0,0,1,1,1,3,170494.0,"I thought that the hit was good; but it was very hard. Given that I have little programming practice I found it to be confusing but also good to see code and lines that I have little practice with and trying to test my skills. ",
Fri 2015 Jul 10 22:56:44.948,CONSENT,97ci7A-6e537:520EG-8e-4a-42-5_3,HIT04_7,1.436583025982E12,"java","Graduate_Student",Female,"University",01,"India",26,1,1,1,1,1,5,203788.0,"",
Fri 2015 Jul 10 23:21:05.303,CONSENT,98cg8a0A69-1:439ee9e-2i-106_3,HIT04_7,1.436583052944E12,"C++","Undergraduate_Student",Male,"University",4,"USA",22,1,0,1,1,1,4,813963.0,"I would need to see the full code(header file) in order to find out the issue. Contact me if needed.",
Fri 2015 Jul 10 22:53:35.201,CONSENT,99aC-8A2A069_3,HIT04_7,1.436583215201E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 03:09:56.177,CONSENT,100iI-7A-7g-505:15ge-4I9c-31-7_3,HIT01_8,1.436585890192E12,"javascript","Hobbyist",Male,"Web;Other_books",4,"United States",28,1,1,1,1,1,5,896322.0,"I am not certain I solved the problem but I may have",
Sat 2015 Jul 11 00:43:05.789,CONSENT,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94_3,HIT07_33,1.436587252409E12,"Java","Professional_Developer",Male,"University;Other_Private_Institute",15,"INDIA",35,1,1,1,0,0,3,326460.0,"Very interesting;I am able to fix the issue.    Would like to work more on these type of debugging tasks.    Thanks.",
Sat 2015 Jul 11 02:03:57.439,FEEDBACK,67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649_3,HIT07_33,,,,,,,,,,,,,,,,"Well at least I had learned about getClass method previously; so that made this somewhat easier.",
Sat 2015 Jul 11 02:07:05.411,FEEDBACK,59eA3i6i030:86GA-3G-4C8-5-2_3,HIT05_35,1.43657575655E12,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 03:16:35.663,FEEDBACK,100iI-7A-7g-505:15ge-4I9c-31-7_3,HIT06_51,1.436585890192E12,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 03:24:06.242,FEEDBACK,100iI-7A-7g-505:15ge-4I9c-31-7_3,HIT08_54,1.436585890192E12,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 03:41:02.709,FEEDBACK,100iI-7A-7g-505:15ge-4I9c-31-7_3,HIT07_33,1.436585890192E12,,,,,,,,,,,,,,,"This problem seemed simple",
Sat 2015 Jul 11 03:36:03.366,FEEDBACK,59eA3i6i030:86GA-3G-4C8-5-2_3,HIT06_51,1.43657575655E12,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 03:50:09.731,FEEDBACK,59eA3i6i030:86GA-3G-4C8-5-2_3,HIT08_54,,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 04:02:50.560,FEEDBACK,100iI-7A-7g-505:15ge-4I9c-31-7_3,HIT05_35,1.436585890192E12,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 04:17:09.494,CONSENT,102Ag8g2C-71-9_3,HIT03_6,1.436601899809E12,"C#; JavaScript; C++","Hobbyist",Male,"Other_Self-taught(books)",20,"USA",52,1,0,0,0,0,1,729685.0,,
Sat 2015 Jul 11 04:05:55.156,FEEDBACK,100iI-7A-7g-505:15ge-4I9c-31-7_3,HIT03_6,,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 05:03:50.090,CONSENT,104EA8a6e0-10_3,HIT08_54,1.436603315958E12,"c","Graduate_Student",Male,"University",1,"india",26,1,1,1,1,1,5,2060058.0,,
Sat 2015 Jul 11 04:38:31.468,CONSENT,105gg0E9i-250_3,HIT06_51,1.436603883436E12,"java","Graduate_Student",Male,"University",3,"India",25,,,,,,,,,
Sat 2015 Jul 11 05:37:53.671,CONSENT,107Ce2c-1i556:801ei3E-4g6-34_3,HIT06_51,1.436605143992E12,"dot net and core java","Professional_Developer",Male,"University;Web",4,"indian",30,1,1,1,0,0,3,1768835.0,"program is written according to standard format ",
Sat 2015 Jul 11 06:30:49.028,CONSENT,108cG-3e-7e531_3,HIT06_51,1.436610185294E12,"c++","Graduate_Student",Male,"University",2,"india",34,1,0,0,1,0,2,290416.0,,
Sat 2015 Jul 11 06:31:19.168,SURVEY,108cG-3e-7e531_3,HIT03_6,,"c++","Graduate_Student",Male,"University",2,"india",34,,,,,,,,,
Sat 2015 Jul 11 06:34:07.551,CONSENT,109cC-2i5E-1-92_3,HIT06_51,1.436610847551E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 06:50:04.219,CONSENT,110Gi-9C-7a4-12_3,HIT03_6,1.436611593542E12,"English","Graduate_Student",Female,"High_School;University;Web;Other",18,"United States",18,0,0,0,1,0,1,210677.0,,
Sat 2015 Jul 11 06:48:42.084,CONSENT,111IG1i-5g-7-87_3,HIT06_51,1.436611694927E12,"JAVA","Professional_Developer",Female,"University",2,"INDIA",27,,,,,,,,,
Sat 2015 Jul 11 06:50:03.697,CONSENT,112aA6A-4E-18-9_3,HIT03_6,1.436611701219E12,"java","Graduate_Student",Male,"Web",2,"india",25,0,0,0,0,0,0,102478.0,,
Sat 2015 Jul 11 06:55:02.248,CONSENT,113GI8G1A681_3,HIT06_51,1.436612102248E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 07:17:44.862,CONSENT,114eE1e0a9-5-8:820Ie-3c1C-85-5_3,HIT03_6,1.43661227512E12,"C#","Professional_Developer",Male,"High_School;University",10,"USA",33,1,1,1,1,1,5,127231.0,"This is another example where the jUnit assertion doesn't appear to be at all related to the code provided; which is very confusing.",
Sat 2015 Jul 11 07:10:48.081,CONSENT,115eG-2G-1a-465_3,HIT06_51,1.436613048081E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 07:25:18.609,CONSENT,116AI-8c1E-3-4-5_3,HIT06_51,1.436613918609E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 07:29:40.891,CONSENT,117eI5e-8C-4-9-6_3,HIT06_51,1.436614134878E12,"java","Professional_Developer",Male,"High_School;University",4,"India",25,,,,,,,,,
Sat 2015 Jul 11 07:56:38.066,CONSENT,118Cc-2C-6I-1-83_3,HIT06_51,1.436614909166E12,"C; C++;JAVA","Graduate_Student",Female,"University",3,"INDIA",22,1,1,1,1,1,5,326853.0,"Good exercise  ",
Sat 2015 Jul 11 07:44:35.327,CONSENT,119cc9A-7I-456_3,HIT06_51,1.436615075327E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 07:44:36.436,CONSENT,120Ca6g6I-445_3,HIT06_51,1.436615076436E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:01:21.598,CONSENT,0Ii-2i7G8-6-6_3,HIT04_7,1.436619681596E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:04:17.005,CONSENT,1eg-4i2g-2-19_3,HIT07_33,1.436619857005E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:13:19.394,CONSENT,2AC7i9a8-43_3,HIT07_33,1.436619944622E12,"Python; Ruby; Javascript","Undergraduate_Student",Male,"University;Web",2,"USA",23,1,1,0,0,0,2,454772.0,,
Sat 2015 Jul 11 09:27:17.663,CONSENT,75IG0G-7C6-30:286AC-3A-2g0-74:3aI0C8I-9-2-5_3,HIT07_33,1.436619968677E12,"PHP","Professional_Developer",Female,"University",9,"india",33,1,1,1,1,0,4,62204.0,"thanks",
Sat 2015 Jul 11 09:06:25.044,CONSENT,4EI0G-1E-6-43_3,HIT05_35,1.436619985044E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:09:45.163,CONSENT,5ai0i-8E-72-1_3,HIT05_35,1.436619986505E12,"java","Professional_Developer",Female,"University",5,"INDIA",55,1,1,0,1,0,3,62890.0,"VERY NICE I LIKE SO MUCH.",
Sat 2015 Jul 11 09:07:53.361,CONSENT,6Ei-5E3E-867_3,HIT03_6,1.436620073361E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:09:50.156,CONSENT,7EA6g-7g144_3,HIT05_35,1.436620089478E12,"none","Undergraduate_Student",Male,"Web",0,"United States",25,0,0,0,0,1,1,100678.0,,
Sat 2015 Jul 11 09:13:03.053,CONSENT,8Cc2I5c-4-7-3_3,HIT03_6,1.43662021432E12,".NET","Graduate_Student",Female,"University",1,"India",20,,,,,,,,,"TOO_DIFFICULT"
Sat 2015 Jul 11 09:13:26.359,CONSENT,9Aa9G5I83-9_3,HIT03_6,1.436620406359E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:14:45.004,CONSENT,11ie0c0I104_3,HIT03_6,1.436620408576E12,"C++; HTML5; PHP/SQL","Undergraduate_Student",Male,"University;Web",2,"United States",24,,,,,,,,,
Sat 2015 Jul 11 09:23:32.824,CONSENT,12Gg-5E9I0-2-9_3,HIT03_6,1.436620485671E12,"java","Hobbyist",Male,"University",2,"United States",26,0,0,0,1,0,1,527153.0,,
Sat 2015 Jul 11 09:16:16.534,CONSENT,13ec-3G1G6-11_3,HIT04_7,1.436620576534E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:00:41.075,SURVEY,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618_3,HIT05_35,,"C#","Professional_Developer",Male,"Web",8,"India",33,1,1,1,1,1,5,973225.0,"",
Sat 2015 Jul 11 09:34:00.227,CONSENT,94CA2E-8e-485:14aa-9a8A-9-86_3,HIT03_6,1.436620731274E12,"HTML; CSS","Professional_Developer",Male,"High_School;University;Web",15,"USA",45,1,1,1,1,1,5,508320.0,"Thank You",
Sat 2015 Jul 11 09:18:53.214,CONSENT,15Gi-2C-5E-30-9_3,HIT04_7,1.436620733214E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:21:30.419,CONSENT,16GI-7c-6C8-45_3,HIT03_6,1.436620846763E12,"Java; Python","Professional_Developer",Male,"University",7,"India",35,,,,,,,,,
Sat 2015 Jul 11 10:10:31.726,CONSENT,17iE-5e-4E45-6_3,HIT03_6,1.436620848315E12,"java; php ; c#","Graduate_Student",Male,"University;Web",6,"India",23,0,0,1,0,0,1,2933360.0,,
Sat 2015 Jul 11 09:22:20.569,CONSENT,18Ge6e9a09-5_3,HIT04_7,1.436620869444E12,"HTML","Hobbyist",Female,"High_School",1,"United States",29,0,0,0,0,0,0,71125.0,,
Sat 2015 Jul 11 09:21:30.769,CONSENT,19iI0a-4G-6-8-3_3,HIT04_7,1.436620890769E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:27:39.739,CONSENT,20Ec-1A2e-1-3-3_3,HIT03_6,1.436620933702E12,"HTML; CSS; SQL","Hobbyist",Male,"High_School;University;Web",8,"usa",28,0,0,0,1,0,1,326037.0,,
Sat 2015 Jul 11 09:22:17.469,CONSENT,21CA-7a-5C-94-5_3,HIT03_6,1.436620937469E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:29:08.417,CONSENT,22IG8g-9E-223_3,HIT03_6,1.436621006907E12,"VB.net; MQL4","Hobbyist",Male,"High_School;University;Web",10,"India",29,0,0,0,0,1,1,341509.0,,
Sat 2015 Jul 11 09:32:07.450,CONSENT,80ca6g0i-1-49:23iE-4i0a1-40_3,HIT04_7,1.436621043178E12,"Matlab","Undergraduate_Student",Male,"University",2,"USA",22,1,0,1,1,0,3,230605.0,"",
Sat 2015 Jul 11 09:30:12.123,CONSENT,24Ie1a-4e6-5-9_3,HIT06_51,1.436621362466E12,"nill","Hobbyist",Male,"High_School",0,"America",23,0,1,0,0,0,1,49657.0,,
Sat 2015 Jul 11 09:30:27.497,CONSENT,25cC0a3a920_3,HIT04_7,1.436621363369E12,"Ruby; Java","Hobbyist",Male,"High_School;Web",15,"usa",33,,,,,,,,,
Sat 2015 Jul 11 09:31:03.346,CONSENT,26Cc4a-9G5-55_3,HIT06_51,1.436621421198E12,"C+","Undergraduate_Student",Male,"High_School",2,"USA",34,1,0,0,0,0,1,42148.0,,
Sat 2015 Jul 11 09:35:04.573,FEEDBACK,80ca6g0i-1-49:23iE-4i0a1-40_3,HIT03_6,,,,,,,,,,,,,,,,"",
Sat 2015 Jul 11 09:39:37.839,CONSENT,27GG-7A1G-6-8-7_3,HIT03_6,1.436621977839E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:42:59.043,CONSENT,28CC2C4E-3-51_3,HIT03_6,1.436622179043E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:59:56.820,CONSENT,29GC0A-9a408_3,HIT04_7,1.436622240449E12,"HTML","Other Disabled Veteran",Male,"High_School;Web",10,"USA",28,0,0,0,1,0,1,956371.0,,
Sat 2015 Jul 11 09:44:10.330,CONSENT,30EI-1g5G-52-7_3,HIT03_6,1.43662225033E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:45:45.500,CONSENT,31iA8i9a906_3,HIT04_7,1.436622280312E12,"None","Hobbyist",Female,"High_School",0,"USA",22,0,0,0,0,0,0,65188.0,,
Sat 2015 Jul 11 09:46:04.916,CONSENT,32Ga0c5g-4-3-7_3,HIT04_7,1.436622364916E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:02:23.043,CONSENT,33IE-8g0A9-7-8_3,HIT06_51,1.436622386391E12,"Java; PHP","Professional_Developer",Male,"University;Web;Other_Work",8,"United States of America",35,1,1,1,1,1,5,247591.0,"Difficult code.",
Sat 2015 Jul 11 09:46:39.126,CONSENT,34Aa6A1g90-2_3,HIT08_54,1.436622399126E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:05:03.512,CONSENT,35ea-2G5i4-7-3_3,HIT04_7,1.436622467776E12,"Python","Undergraduate_Student",Female,"University",1,"United States",61,1,1,1,1,1,5,1035735.0,,
Sat 2015 Jul 11 09:50:16.230,CONSENT,36EA-6i6a20-5_3,HIT04_7,1.436622506213E12,"JAVA","Graduate_Student",Male,"High_School",4,"INDIA",23,0,1,1,0,0,2,110017.0,,
Sat 2015 Jul 11 09:49:25.120,CONSENT,37iA0g9a-55-5_3,HIT04_7,1.436622531693E12,"c++","Undergraduate_Student",Male,"Web",1,"usa",20,,,,,,,,,
Sat 2015 Jul 11 09:56:37.452,CONSENT,38Ag7a1E2-41_3,HIT06_51,1.436622555817E12,"turbo pascal","Undergraduate_Student",Male,"University",4,"united states",36,1,0,1,0,0,2,441635.0,,
Sat 2015 Jul 11 09:51:06.474,CONSENT,39IA1E-5e26-6_3,HIT03_6,1.436622666474E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:52:05.076,CONSENT,40CG-1G-4c310_3,HIT08_54,1.436622725076E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:55:06.391,CONSENT,41eC-8G2a-2-5-7_3,HIT04_7,1.436622869746E12,"C++","Graduate_Student",Male,"University",2,"India",26,,,,,,,,,
Sat 2015 Jul 11 09:55:07.950,CONSENT,42GC-3G0c9-26_3,HIT04_7,1.43662290795E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 09:55:14.633,CONSENT,43Ie-6g-6E1-67_3,HIT04_7,1.436622914633E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:14:03.502,CONSENT,44iA1A8E-495_3,HIT03_6,1.436623063746E12,"perl","Undergraduate_Student",Female,"University",3,"india",28,,,,,,,,,
Sat 2015 Jul 11 09:58:31.754,CONSENT,45eG-8c6C9-9-9_3,HIT04_7,1.436623111754E12,,,,,,,,,,,,,,,,
Mon 2015 Jul 13 08:40:25.726,CONSENT,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2_3,HIT04_7,1.436790620925E12,"java","Professional_Developer",Male,"University",2,"india",25,1,1,1,1,1,5,112337.0,"god code for the programmer to find the flow of controls thank you",
Sat 2015 Jul 11 10:09:05.164,CONSENT,47ag-2c8A7-54_3,HIT04_7,1.436623745164E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:09:06.198,CONSENT,48gg-2c0e191_3,HIT04_7,1.436623746198E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:15:58.269,CONSENT,49aG-7i5C5-5-7_3,HIT08_54,1.436623854326E12,"Do not currently use","Other Independent Contractor (Online)",Male,"High_School;Other_Training_classes",2.5,"United States",24,0,1,0,1,0,2,303943.0,,
Sat 2015 Jul 11 10:11:43.360,CONSENT,50EA1C-8g4-6-2_3,HIT03_6,1.43662390336E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:12:07.856,CONSENT,51gC-6G-2C-8-49_3,HIT03_6,1.436623927856E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:17:02.635,CONSENT,52gA3c-3I5-82_3,HIT06_51,1.436623949049E12,"Java; HTML5","Undergraduate_Student",Female,"High_School;University;Web",2,"USA",20,1,0,1,0,0,2,273586.0,,
Sat 2015 Jul 11 10:15:54.543,CONSENT,53eE5I9I-5-3-6_3,HIT03_6,1.436623978142E12,"java; php; c++","Graduate_Student",Male,"University",3,"india",25,0,1,0,0,0,1,129675.0,,
Sat 2015 Jul 11 13:17:54.392,CONSENT,54aG-3c9A-999_3,HIT06_51,1.43662398437E12,"none","Hobbyist",Female,"University",1,"United States",30,,,,,,,,,
Sat 2015 Jul 11 10:13:14.898,CONSENT,55Gg-5g-6g92-1_3,HIT04_7,1.436623994898E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:13:21.016,CONSENT,56cE-3e7g-195_3,HIT04_7,1.436624001016E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:18:41.011,SURVEY,44iA1A8E-495_3,HIT06_51,1.436623063746E12,"perl","Graduate_Student",Female,"University",3,"india",28,1,1,1,1,0,4,1046552.0,"Fine. Little struggled",
Sat 2015 Jul 11 10:52:55.819,CONSENT,57ci2a-4G009_3,HIT04_7,1.436624114993E12,"Java","Undergraduate_Student",Male,"High_School;Web",3,"USA",19,1,1,1,1,1,5,2260826.0,,
Sat 2015 Jul 11 10:16:07.039,SURVEY,53eE5I9I-5-3-6_3,HIT06_51,,"java; php; c++","Graduate_Student",Male,"University",3,"india",25,,,,,,,,,
Sat 2015 Jul 11 10:23:57.028,CONSENT,58Ii-2e0i43-8_3,HIT03_6,1.436624205726E12,"Do not currently use","Other Independent Contractor (Online)",Male,"High_School;Other_Training_classes",2.5,"United States",24,1,0,0,1,0,2,431302.0,,
Sat 2015 Jul 11 10:18:35.942,CONSENT,59ic-2I-2A35-2_3,HIT03_6,1.436624272012E12,"Java;C#;php","Professional_Developer",Male,"University;Web",6,"India",23,1,0,0,1,0,2,43930.0,,
Sat 2015 Jul 11 10:22:43.853,CONSENT,60AC7C0c43-4_3,HIT03_6,1.436624345889E12,"java;c#;php","Professional_Developer",Male,"University;Web",6,"India",23,0,0,1,0,0,1,154471.0,,
Sat 2015 Jul 11 10:22:12.739,FEEDBACK,44iA1A8E-495_3,HIT04_7,,,,,,,,,,,,,,,,"Done. ",
Sat 2015 Jul 11 10:51:29.548,CONSENT,61IG-4G-1A-94-8_3,HIT03_6,1.436624597043E12,"java;php;c#","Professional_Developer",Male,"University;Web",6,"India",23,1,0,0,1,0,2,323451.0,,
Sat 2015 Jul 11 10:30:42.669,FEEDBACK,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2_3,HIT06_51,1.436623134353E12,,,,,,,,,,,,,,,"good one to the developers thank you once again  ",
Sat 2015 Jul 11 10:37:11.427,CONSENT,62cC7c-5G-6-38_3,HIT03_6,1.436625026128E12,"java","Graduate_Student",Male,"University",1,"india",25,0,1,0,0,1,2,405299.0,,
Sat 2015 Jul 11 10:36:08.207,CONSENT,63gi-1c4g6-80_3,HIT04_7,1.436625216023E12,"google app scripts","Undergraduate_Student",Female,"Other_friends",2,"USA",51,,,,,,,,,
Sat 2015 Jul 11 10:34:11.797,CONSENT,64ag-1A-1g9-33_3,HIT04_7,1.436625251797E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 10:40:58.167,FEEDBACK,33IE-8g0A9-7-8_3,HIT03_6,1.436622386391E12,,,,,,,,,,,,,,,"Nice code and very complex. ",
Sat 2015 Jul 11 10:42:33.563,FEEDBACK,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2_3,HIT07_33,,,,,,,,,,,,,,,,"it is good and nice to developers thanks ",
Sat 2015 Jul 11 11:08:22.723,CONSENT,65ci-2e4e-4-28_3,HIT06_51,1.436626033493E12,"none","Hobbyist",Female,"University",1,"United States",30,1,1,1,1,1,5,1269230.0,,
Sat 2015 Jul 11 10:53:16.938,CONSENT,66GC-8G1i-1-40_3,HIT04_7,1.436626396938E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 11:05:00.170,CONSENT,1600Cc-8c9E841:67GE4A0g-870_3,HIT08_54,1.436626671774E12,"C++","Undergraduate_Student",Male,"High_School;University;Web",3,"USA",20,1,0,1,1,1,4,110463.0,"Would be cool if you could use some other languages too.",
Sat 2015 Jul 11 10:59:27.977,CONSENT,68Ea0c-2G708_3,HIT03_6,1.436626767977E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 11:06:57.756,CONSENT,69EA8g-3G-84-3_3,HIT04_7,1.436627111717E12,"Java","Undergraduate_Student",Female,"High_School",10,"USA",28,0,1,0,0,0,1,106039.0,,
Sat 2015 Jul 11 12:22:02.333,CONSENT,70iI-8e-2i-4-5-1_3,HIT03_6,1.436627147941E12,"C; bash","Hobbyist",Male,"University",2,"USA",35,1,0,0,0,0,1,4574392.0,,
Sat 2015 Jul 11 11:12:42.040,CONSENT,71ea7G4E87-7_3,HIT04_7,1.43662756204E12,,,,,,,,,,,,,,,,
Sat 2015 Jul 11 11:15:24.522,CONSENT,72Eg0I9e43-3_3,HIT04_7,1.436627693827E12,"c# java","Hobbyist",Female,"University",3,"usa",30,,,,,,,,,
Sat 2015 Jul 11 11:16:43.824,FEEDBACK,1600Cc-8c9E841:67GE4A0g-870_3,HIT06_51,,,,,,,,,,,,,,,,"Maybe some c++; C# hits?",
Sat 2015 Jul 11 11:20:13.939,CONSENT,73eC-2g9I356_3,HIT04_7,1.43662797494E12,"Java","Hobbyist",Prefer_not_to_tell,"High_School;Web",1,"United States of America",19,,,,,,,,,
Sat 2015 Jul 11 11:27:46.594,CONSENT,74ca-4G-4g05-9_3,HIT04_7,1.436628044309E12,"Ruby; Objective-C; Swift","Undergraduate_Student",Male,"University;Web",4,"United States of America",20,1,1,1,1,1,5,334248.0,,"TOO_LONG"
Sat 2015 Jul 11 11:34:29.365,CONSENT,75eG0i-7a40-4_3,HIT04_7,1.436628192498E12,"Nil","Other Working part time in an establishment",Male,"Other_Computer_Institute",0,"Indian",35,0,0,1,1,0,2,676867.0,,
Sat 2015 Jul 11 11:28:43.236,FEEDBACK,33IE-8g0A9-7-8_3,HIT04_7,,,,,,,,,,,,,,,,"Very tricky code.",
Sat 2015 Jul 11 11:29:46.079,CONSENT,76Ag9g5g-2-38_3,HIT04_7,1.43662855036E12,"C+","Undergraduate_Student",Male,"High_School",1,"USA",27,,,,,,,,,
Sat 2015 Jul 11 12:15:27.928,CONSENT,77Ec-3I-7g0-94_3,HIT04_7,1.436628643099E12,"c;java","Graduate_Student",Male,"University",2,"India",22,1,1,1,1,1,5,2684829.0,,
Sat 2015 Jul 11 11:38:46.019,CONSENT,78iA-8i-7C7-99_3,HIT04_7,1.436628885182E12,"java","Hobbyist",Male,"Web",1,"USA",31,1,1,0,0,1,3,160387.0,"n/a",
Sat 2015 Jul 11 12:00:37.149,CONSENT,79Ee8i-7i-5-2-9_3,HIT04_7,1.436629034416E12,"JAVASCRIPT","Hobbyist",Male,"Web",1,"USA",27,1,1,1,0,0,3,737864.0,,"TOO_DIFFICULT"
Sat 2015 Jul 11 11:42:18.810,CONSENT,80Ga2E9e43-9_3,HIT04_7,1.436629072817E12,"Java; Pl/SQL","Graduate_Student",Male,"High_School;University;Web;Other_Books",2,"Latvia",25,1,1,1,0,1,4,265993.0,,
Sat 2015 Jul 11 11:41:31.298,CONSENT,81cg-3I9C3-19_3,HIT04_7,1.436629082183E12,"ENGLISH","Hobbyist",Female,"Web",2,"USA",66,0,0,0,0,0,0,209115.0,,
Sun 2015 Jul 12 08:16:43.721,CONSENT,20iA3a-7c0-89:98iC3e-9a0-9-6:82Ig0g4c090_3,HIT03_6,1.436701671109E12,"java","Graduate_Student",Male,"University",2,"india",27,1,1,1,1,1,5,624099.0,"it is nice to work to the programmer thank you ",
Sat 2015 Jul 11 12:06:59.645,CONSENT,83AA6G-2C-583_3,HIT06_51,1.43663000392E12,"PHP","Hobbyist",Male,"High_School;Other_When_I_started_programming_(At_age_9);_there_was_no_ internet ._I_had_a_TRS-80_for_gosh_sake._We_learned_from_books!_Made_of_paper._Odd_concept;_no?",24,"U.S.A.",33,1,1,1,1,1,5,343852.0,"I fully expect that if my answers were incorrect it was due to my lack of using java in the past decade.",
Sat 2015 Jul 11 11:55:49.032,CONSENT,84ce4C-2G766_3,HIT06_51,1.436630092656E12,"html","Hobbyist",Male,"Web",1,"usa",33,0,0,0,0,1,1,56375.0,,
Sat 2015 Jul 11 12:00:38.293,CONSENT,85gg-9a-3a5-70_3,HIT03_6,1.436630244726E12,"Java Script","Graduate_Student",Prefer_not_to_tell,"Other_On_my_own",2,"usa",23,,,,,,,,,"OTHER_returning"
Sat 2015 Jul 11 12:05:31.243,CONSENT,86GI-2G8C0-73_3,HIT07_33,1.436630323981E12,"c++","Hobbyist",Male,"High_School;Web",15,"USA",32,1,1,1,0,1,4,101608.0,"It is nice when actual problem is one of the questions :p",
