"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"1306","Wed2015Jul0821:40:19.286","CONSENT","1264aE5G0C92-8_3","HIT06_51",1436405908207,"Perl","Other engineer","Male","University",8,"USA",33,"0","0","0","0","0",0,111079,NA,NA,271,320.219929518008,0,0.64170788576225
"1307","Thu2015Jul0900:12:15.661","CONSENT","1266Gc-4I7C152_3","HIT03_6",1436406293996,"PHP","Professional_Developer","Female","University",9,"india",33,"1","1","0","1","0",3,344240,"Thanks.",NA,22,47.4322904734795,1.1946744562977,0.402901392443667
"1308","Wed2015Jul0821:53:07.415","CONSENT","1268ee0i-8g000_3","HIT04_7",1436406369943,"English","Graduate_Student","Male","High_School;University",3,"India",23,"0","0","1","0","0",1,417472,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1309","Wed2015Jul0821:56:41.876","CONSENT","1269AG-3e1e-50-8_3","HIT06_51",1436406423987,"Java; Ruby","Undergraduate_Student","Male","High_School;University",1,"US",24,"1","0","0","1","1",3,577889,NA,NA,19,25.2181158515899,1.19530217514484,0.402952309891137
"1310","Wed2015Jul0822:26:06.165","CONSENT","1270GI8C5i-6-19_3","HIT06_51",1436406595768,"c++","Undergraduate_Student","Male","High_School;University;Web",9,"USA",27,"1","1","1","1","1",5,515373,"This was quite interesting.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1311","Thu2015Jul0900:30:43.107","CONSENT","1271Ic-1G-3I6-22_3","HIT06_51",1436406628359,"java","Graduate_Student","Male","University",1,"United States",35,"0","0","0","0","0",0,358355,NA,NA,271,320.219929518008,0,0.64170788576225
"1312","Wed2015Jul0821:58:25.415","CONSENT","1273IC3E-9C-6-9-2_3","HIT06_51",1436406714875,"LabView","Undergraduate_Student","Female","University",2,"USA",19,"0","0","0","1","0",1,390540,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1313","Wed2015Jul0822:09:05.301","CONSENT","1274Ie3c0A69-4_3","HIT06_51",1436406901442,"bash","Hobbyist","Female","University;Web",1,"United States",31,"1","1","1","1","1",5,195962,"Without providing all of the code that is involved in the problem; it is very difficult to draw any solid conclusions about what may be causing a test failure.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1314","Wed2015Jul0822:01:36.404","CONSENT","1275aC-4G-5E1-65_3","HIT06_51",1436407032527,"C#","Professional_Developer","Male","University",3,"US",25,"0","0","0","0","0",0,263877,NA,NA,271,320.219929518008,0,0.64170788576225
"1315","Wed2015Jul0822:02:09.272","CONSENT","1276ag-2E-4i75-9_3","HIT06_51",1436407100175,"Java","Hobbyist","Male","University",3,"USA",31,"1","1","0","1","1",4,229096,NA,NA,34,47.4952294559555,1.47722884367696,0.443529866174988
"1316","Wed2015Jul0823:11:08.956","CONSENT","1280iG8I3E-36-6_3","HIT04_7",1436411284177,"applescript","Hobbyist","Male","High_School;Web",5,"USA",28,"1","0","0","0","0",1,184779,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"1317","Wed2015Jul0823:36:05.055","CONSENT","1291ag9C2e9-53_3","HIT04_7",1436412347134,"Java","Professional_Developer","Male","High_School;University;Web",15,"united states",32,"1","1","1","1","1",5,617921,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1318","Thu2015Jul0900:14:37.066","CONSENT","1292IE7c-6g32-5_3","HIT03_6",1436412728542,"none at present; most C and ksh in past; C++;","Other Retired Computer Programmer","Male","High_School;University",30,"US",61,"1","1","1","1","1",5,2548524,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1319","Wed2015Jul0823:35:26.079","CONSENT","1293EG4I-2G184_3","HIT04_7",1436412816212,"none","Undergraduate_Student","Female","Web",0,"United",27,"0","0","1","0","0",1,109867,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1320","Wed2015Jul0823:50:37.051","CONSENT","1295iC-2C8E-1-6-2_3","HIT04_7",1436413662332,"C++","Hobbyist","Male","Other_Work",2,"United States",29,"0","0","0","0","0",0,174719,NA,NA,271,320.219929518008,0,0.64170788576225
"1321","Wed2015Jul0823:53:52.437","CONSENT","1296iI8A-4a2-3-9_3","HIT04_7",1436413870012,"C++","Hobbyist","Male","High_School;University;Web",5,"United States",23,"0","1","0","1","0",2,162425,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"1322","Thu2015Jul0900:38:36.654","CONSENT","1297gA-5c-6e-204_3","HIT04_7",1436415601949,"PHP;MySQL","Professional_Developer","Female","University;Web",6,"INDIA",31,"1","1","1","1","1",5,300962,"Many Thanks. ",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1323","Thu2015Jul0900:39:36.944","SURVEY","26Gc0I0A54-6_3","HIT03_6",NA,"RPG; Visual Basic","Professional_Developer","Male","High_School;University",23,"USA",44,"1","0","0","1","0",2,121934982,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"1324","Thu2015Jul0901:33:50.260","CONSENT","1303cA-9c3g-609_3","HIT04_7",1436419335258,"5","Professional_Developer","Male","University",4,"India",33,"1","1","1","0","0",3,327875,"Nice task.",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1325","Thu2015Jul0901:43:17.581","CONSENT","1305aC9i0C-3-35_3","HIT04_7",1436419945375,"C+","Hobbyist","Male","High_School;Web",5,"United States",32,"0","0","1","0","0",1,652206,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1326","Thu2015Jul0901:48:34.399","CONSENT","1306CG-7I6A4-61_3","HIT04_7",1436420321918,"javascript; java","Undergraduate_Student","Male","University;Web",2,"USA",39,"1","1","1","1","1",5,592481,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1327","Thu2015Jul0901:58:57.262","CONSENT","1312CE-7I7I9-52_3","HIT04_7",1436420561021,"JAVA","Graduate_Student","Male","University",3,"INDIA",23,"0","0","0","0","0",0,976241,NA,NA,271,320.219929518008,0,0.64170788576225
"1328","Thu2015Jul0901:50:04.209","CONSENT","1313cI-7G-3A513_3","HIT04_7",1436420958249,"none","Hobbyist","Male","High_School",1,"US",21,"0","0","1","0","1",2,45960,NA,NA,12,11.4813337943631,0.932947780383672,0.400173829556418
"1329","Thu2015Jul0902:05:28.530","CONSENT","1315ic8a9a-4-2-2_3","HIT04_7",1436421818081,"java","Graduate_Student","Other","University;Web",2,"USA",28,"0","0","1","0","1",2,110449,NA,NA,12,11.4813337943631,0.932947780383672,0.400173829556418
"1330","Thu2015Jul0902:07:34.262","CONSENT","1317Ic-1i-1G-75-7_3","HIT04_7",1436421939036,"html","Graduate_Student","Male","University",1,"america",22,"0","1","0","0","0",1,115226,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1331","Thu2015Jul0902:18:15.282","CONSENT","1320Ia6G-9i1-9-5_3","HIT04_7",1436422351870,"Java","Hobbyist","Female","University",2,"USA",27,"0","0","0","0","0",0,343412,NA,NA,271,320.219929518008,0,0.64170788576225
"1332","Thu2015Jul0902:27:20.283","CONSENT","1322Ai-3i-9I070_3","HIT02_24",1436422634292,"perl","Professional_Developer","Male","Web",3,"india",33,"0","0","1","0","0",1,605991,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1333","Thu2015Jul0902:30:32.493","CONSENT","1323Ee0A-2G-30-3_3","HIT04_7",1436422738243,"java; c","Professional_Developer","Male","High_School",15,"US",31,"1","1","1","1","1",5,694250,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1334","Thu2015Jul0902:32:17.224","CONSENT","1325cG-5c-8a00-9_3","HIT04_7",1436423316536,"python","Graduate_Student","Male","High_School;University;Web",3,"United States of America",33,"1","1","1","0","0",3,220688,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1335","Thu2015Jul0902:35:08.914","CONSENT","1326gC-5g-9C223_3","HIT02_24",1436423591594,"perl","Professional_Developer","Male","University",3,"india",33,"0","1","0","0","0",1,91525,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1336","Thu2015Jul0902:37:48.717","CONSENT","1327Gi0a-7a-9-8-2_3","HIT04_7",1436423805112,"Java","Graduate_Student","Male","High_School;University",5,"USA",29,"0","0","0","0","0",0,63604,NA,NA,271,320.219929518008,0,0.64170788576225
"1337","Thu2015Jul0902:40:40.453","CONSENT","1329Ae-8A-7i8-60_3","HIT04_7",1436423915495,"IT","Graduate_Student","Female","High_School;University;Web;Other",2,"United States",22,"0","0","0","1","0",1,124958,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1338","Thu2015Jul0903:07:21.512","CONSENT","1330Ie9C-8c236_3","HIT04_7",1436424090261,"c++; java; php; mysql","Graduate_Student","Female","High_School;University",10,"united states",26,"1","1","1","0","0",3,547616,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1339","Thu2015Jul0902:52:00.180","CONSENT","1331AC4A-7i-1-1-6_3","HIT04_7",1436424504360,"dot net","Professional_Developer","Female","High_School",2,"india",24,"0","0","0","0","0",0,215820,NA,NA,271,320.219929518008,0,0.64170788576225
"1340","Thu2015Jul0903:09:55.950","CONSENT","1332CE5a-2e-9-3-1_3","HIT04_7",1436424621674,"javascript","Hobbyist","Male","Web",4,"United States",28,"1","1","1","1","1",5,870648,"These problems are interesting. I'm a noob to this stuff but it's helping me learn.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1341","Thu2015Jul0903:14:04.861","CONSENT","1336EG7a0C-51-4_3","HIT01_8",1436425690529,"Java","Graduate_Student","Male","University",2,"USA",32,"1","1","1","0","0",3,354332,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1342","Thu2015Jul0903:19:12.411","CONSENT","1338Ag-4A7i-4-85_3","HIT01_8",1436426192654,"java","Graduate_Student","Male","University;Web",2,"USA",26,"1","1","1","0","0",3,71067,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1343","Thu2015Jul0903:23:45.431","CONSENT","1339Aa-4E6A04-1_3","HIT02_24",1436426320794,"perl","Professional_Developer","Male","University",3,"india",33,"0","1","0","1","0",2,304637,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"1344","Thu2015Jul0903:40:32.830","CONSENT","1340Gi0e-4G-265_3","HIT04_7",1436426499048,"JAVA","Professional_Developer","Male","University",4,"India",25,"1","1","1","1","1",5,250114,"Logically Challenging!",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1345","Thu2015Jul0903:53:25.386","CONSENT","1341Ci-4e-9a-707_3","HIT04_7",1436426525881,"Java","Graduate_Student","Male","University",2,"United States of America",22,"1","1","1","1","1",5,495241,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1346","Thu2015Jul0903:39:12.049","CONSENT","1342gA-5g9c-6-42_3","HIT04_7",1436426955493,"php","Undergraduate_Student","Male","University",1,"india",23,"0","0","0","0","0",0,596556,NA,NA,271,320.219929518008,0,0.64170788576225
"1347","Thu2015Jul0903:51:54.311","CONSENT","1343cA-3i-4c068_3","HIT02_24",1436427597740,"perl","Professional_Developer","Male","University",3,"india",33,"1","0","0","1","1",3,274948,"nice hit",NA,19,25.2181158515899,1.19530217514484,0.402952309891137
"1348","Thu2015Jul0903:54:01.049","CONSENT","1344gI-2A-3A366_3","HIT04_7",1436428091109,"core java","Graduate_Student","Male","University;Web",4,"India",23,"1","1","0","0","0",2,349940,NA,NA,24,36.1597957747839,1.06585713882005,0.396804266779271
"1349","Thu2015Jul0903:58:58.437","CONSENT","1346cG9A-4a-4-6-5_3","HIT04_7",1436428461905,"c++","Graduate_Student","Female","High_School;University;Web",5,"INDIA",35,"0","1","0","0","0",1,276532,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1350","Thu2015Jul0905:36:16.891","CONSENT","1348aI8e-6A-5-3-7_3","HIT04_7",1436430443381,"Java","Graduate_Student","Female","University",1,"INDIA",32,"0","1","0","0","0",1,4133510,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1351","Thu2015Jul0904:50:48.586","CONSENT","1349ge-8G-9g-352_3","HIT04_7",1436431350337,"English","Graduate_Student","Male","High_School",10,"Nepal",27,"0","0","1","0","0",1,498249,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1352","Thu2015Jul0905:48:53.269","CONSENT","1352EE-8i-9i75-2_3","HIT04_7",1436434206930,"java","Graduate_Student","Male","University",2,"madurai",25,"1","1","1","0","0",3,853876,"it is good work to test out skill thank you",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1353","Thu2015Jul0905:45:08.233","CONSENT","1354Gg-2e2C-1-7-7_3","HIT04_7",1436434760385,"HTML; Java; DM;","Undergraduate_Student","Male","High_School;University;Web",3,"USA",24,"1","0","0","0","0",1,347848,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"1354","Thu2015Jul0906:27:29.101","CONSENT","1355ig2a-9C-478_3","HIT04_7",1436437517248,"java","Professional_Developer","Male","University",10,"India",32,"0","0","1","1","0",2,131853,NA,NA,19,28.4242188306045,0.802192356708647,0.413443164109273
"1355","Thu2015Jul0906:30:59.807","CONSENT","1356eC5c0E-26-4_3","HIT04_7",1436437561284,"ms office","Hobbyist","Male","High_School;Web",12,"india",36,"0","0","0","1","0",1,298523,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1356","Thu2015Jul0906:49:55.826","CONSENT","1358Ec6i4e51-3_3","HIT04_7",1436438730312,"VB","Graduate_Student","Male","University",3,"INDIA",25,"0","0","1","0","0",1,265514,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1357","Thu2015Jul0907:03:27.136","CONSENT","1359aA0A-5i-692_3","HIT04_7",1436439408637,"c","Graduate_Student","Male","University",1,"India",27,"1","1","1","0","0",3,184993,"it is nice to work and develop our program thought thank you ",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1358","Thu2015Jul0906:59:44.203","CONSENT","1360cI-7G6c-8-65_3","HIT04_7",1436439485850,"java","Professional_Developer","Male","University;Web",3,"india",26,"0","1","0","0","0",1,98353,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1359","Thu2015Jul0907:02:57.516","CONSENT","1361EG-4E-3G-174_3","HIT04_7",1436439647684,"java","Professional_Developer","Male","University;Web",2,"us",27,"0","0","0","0","0",0,129832,NA,NA,271,320.219929518008,0,0.64170788576225
"1360","Thu2015Jul0907:08:36.459","CONSENT","1362cC-9c7G149_3","HIT04_7",1436439809812,"java","Professional_Developer","Male","University;Web",1,"india",26,"0","0","0","1","0",1,306647,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1361","Thu2015Jul0907:45:03.696","CONSENT","1367Cg2a9C-61-4_3","HIT04_7",1436441143542,"java","Professional_Developer","Male","University;Web",3,"india",27,"1","1","1","1","0",4,852785,"it is a nice task; i liked very much",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1362","Thu2015Jul0908:08:26.843","CONSENT","1368cA-7i3A-7-15_3","HIT04_7",1436441890855,"python; html; css;","Hobbyist","Male","High_School;University",1,"United States",38,"0","0","0","0","0",0,1815987,NA,NA,271,320.219929518008,0,0.64170788576225
"1363","Thu2015Jul0909:22:17.891","CONSENT","1370ea0E-6C-67-9_3","HIT04_7",1436447329772,"java","Hobbyist","Male","University;Web",1,"United States",25,"1","1","1","1","1",5,268055,NA,"TOO_DIFFICULT",289,242.373478663306,2.11026901799144,0.610196140661512
"1364","Thu2015Jul0909:16:49.439","CONSENT","1371aa-3i6A-67-2_3","HIT04_7",1436447446577,"Java","Undergraduate_Student","Male","University;Web",5,"USA",20,"1","1","1","0","1",4,111673,NA,NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1365","Thu2015Jul0909:20:54.803","CONSENT","1373cc5G2E-935_3","HIT04_7",1436447963780,"english","Graduate_Student","Male","University",2,"india",31,"0","0","0","0","0",0,91023,NA,NA,271,320.219929518008,0,0.64170788576225
"1366","Thu2015Jul0909:33:42.334","CONSENT","1375Ii7c0E-5-1-7_3","HIT04_7",1436448680696,"widows","Undergraduate_Student","Female","High_School",0,"United States",41,"0","0","0","0","1",1,141638,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"1367","Thu2015Jul0909:49:39.483","CONSENT","1376AE-9a-6C-7-1-9_3","HIT04_7",1436449502160,"None","Graduate_Student","Female","Web",0,"United States",24,"0","0","0","0","0",0,277323,NA,NA,271,320.219929518008,0,0.64170788576225
"1368","Thu2015Jul0910:03:16.035","CONSENT","1377eA-2A0E00-3_3","HIT04_7",1436450540011,"C++","Graduate_Student","Male","University",2,"USA",25,"0","0","0","0","0",0,56024,NA,NA,271,320.219929518008,0,0.64170788576225
"1369","Thu2015Jul0910:14:06.296","CONSENT","1379ic5G-1G26-5_3","HIT04_7",1436451149736,"C#; Java","Professional_Developer","Male","Web",3,"USA",26,"1","1","1","1","1",5,96560,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1370","Thu2015Jul0910:17:58.837","CONSENT","1380EA0e2i471_3","HIT04_7",1436451342650,"Java","Undergraduate_Student","Female","Web",0,"India",29,"0","0","1","0","0",1,136187,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1371","Thu2015Jul0910:53:17.439","CONSENT","1381Ag-3A6I-3-8-6_3","HIT04_7",1436451966585,"Java","Undergraduate_Student","Female","High_School;University;Web",2,"USA",27,"1","1","1","1","1",5,1630854,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1372","Thu2015Jul0912:41:37.294","CONSENT","1382iG0c0e-45-1_3","HIT04_7",1436459952216,"English","Undergraduate_Student","Female","High_School",2,"USA",19,"0","0","0","0","0",0,145078,NA,NA,271,320.219929518008,0,0.64170788576225
"1373","Thu2015Jul0912:55:04.337","CONSENT","1385AA-4I-8I-94-9_3","HIT04_7",1436460722529,"Windows","Other writer","Male","Other_self_taught",0.5,"USA",71,"0","1","0","0","0",1,181808,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1374","Thu2015Jul0913:23:40.362","CONSENT","1388Ce-6C9A-683_3","HIT04_7",1436461461505,"java","Graduate_Student","Male","University",1,"INDIA",29,"1","1","1","0","1",4,902922,"Thank You for giving opportunity.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1375","Thu2015Jul0913:11:00.202","CONSENT","1389Ea-6g-8c383_3","HIT04_7",1436461634045,"JavaScript; AJAX","Professional_Developer","Male","Web",10,"USA",30,"1","0","1","0","0",2,226157,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"1376","Thu2015Jul0914:15:17.862","CONSENT","1394iC9g0e-7-66_3","HIT04_7",1436464690854,"C++ and Python","Professional_Developer","Male","University;Web",5,"USA",34,"1","0","1","1","1",4,583190,"One of the more interesting mturk tasks I have done in a long time.  Thanks! It was fun!",NA,37,48.4708177855312,1.64469725198131,0.480823443443963
"1377","Thu2015Jul0917:52:56.956","CONSENT","1408ic-1A-4a1-68_3","HIT04_7",1436478402971,"Assembler","Undergraduate_Student","Female","University",2,"USA",30,"0","1","0","0","0",1,373985,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1378","Thu2015Jul0918:16:32.717","CONSENT","1409gG-9c-7G-144_3","HIT04_7",1436480066153,"basic","Undergraduate_Student","Female","High_School",0,"usa",20,"0","0","1","1","0",2,126564,NA,NA,19,28.4242188306045,0.802192356708647,0.413443164109273
"1379","Fri2015Jul1003:53:16.435","CONSENT","1414Ie0a-7c-350_3","HIT04_7",1436514694356,"English","Hobbyist","Female","High_School",6,"us",28,"0","0","0","0","0",0,102079,NA,NA,271,320.219929518008,0,0.64170788576225
"1380","Fri2015Jul1004:16:41.752","CONSENT","1415gI4a0A1-91_3","HIT04_7",1436515560792,"HTML; CSS","Undergraduate_Student","Female","Web",10,"USA",21,"0","0","0","0","0",0,640960,NA,NA,271,320.219929518008,0,0.64170788576225
"1381","Fri2015Jul1004:28:15.688","CONSENT","1416eE1C-8G-64-3_3","HIT04_7",1436516491608,"Java","Undergraduate_Student","Male","High_School;University;Web",4,"U.S.A.",19,"0","0","0","1","0",1,404080,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1382","Fri2015Jul1004:47:34.206","CONSENT","1417Ag-3G5C35-1_3","HIT04_7",1436517693173,"android","Hobbyist","Male","Web",2,"united states of america",33,"0","0","0","0","0",0,361032,NA,NA,271,320.219929518008,0,0.64170788576225
"1383","Fri2015Jul1005:05:54.404","CONSENT","1418aA4E-4c5-34_3","HIT04_7",1436518364246,"Python","Professional_Developer","Male","University;Web",10,"USA",30,"1","1","1","1","0",4,243281,"no feedback",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1384","Fri2015Jul1010:58:09.492","CONSENT","1421Aa-2I-3c-6-9-1_3","HIT02_24",1436540080209,"android;java","Hobbyist","Female","University;Web",2,"india",24,"0","0","1","0","0",1,209283,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1385","Fri2015Jul1011:30:37.031","CONSENT","1422ae-2e6E041_3","HIT02_24",1436541486180,"java;tera data","Professional_Developer","Male","University",3.5,"india",26,"1","1","1","1","1",5,454079,"it is nice study",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1386","Fri2015Jul1012:01:56.276","CONSENT","1425Ge-5I4i-5-1-4_3","HIT04_7",1436544071149,"Javascript","Graduate_Student","Female","University",2,"United States",22,"0","0","0","0","0",0,45127,NA,NA,271,320.219929518008,0,0.64170788576225
"1387","Fri2015Jul1012:08:06.515","CONSENT","1426cG2e1a-739_3","HIT04_7",1436544071315,"c++","Hobbyist","Male","Web",2,"USA",33,"0","0","0","0","0",0,326143,NA,NA,271,320.219929518008,0,0.64170788576225
"1388","Fri2015Jul1012:24:40.488","CONSENT","1427iI-5G6C-1-36_3","HIT04_7",1436544088305,"Java","Graduate_Student","Male","Web",2,"United States",27,"1","1","1","1","1",5,287847,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1389","Fri2015Jul1012:04:33.274","CONSENT","1428ei-8G-8i70-4_3","HIT04_7",1436544090223,"c","Undergraduate_Student","Female","University",3,"india",23,"0","1","1","0","1",3,53280,"that was a great one",NA,3,12.8055980976288,1.18641493887803,0.402249852299582
"1390","Fri2015Jul1012:08:59.981","CONSENT","1430aa-3I0I0-75_3","HIT04_7",1436544097739,"java","Undergraduate_Student","Female","High_School;University",2,"US",44,"0","0","1","1","0",2,442242,NA,NA,19,28.4242188306045,0.802192356708647,0.413443164109273
"1391","Fri2015Jul1012:03:26.268","CONSENT","1431cg9A1A06-8_3","HIT04_7",1436544114368,"Java","Undergraduate_Student","Female","University",3,"USA",29,"0","0","1","0","0",1,91900,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"1392","Fri2015Jul1012:23:34.655","CONSENT","1432Ge-2A-6a-382_3","HIT04_7",1436544122036,"Python","Hobbyist","Male","University;Web",10,"USA",28,"1","1","1","1","0",4,775556,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"1393","Fri2015Jul1012:08:56.180","CONSENT","1437AC-2i-2A03-5_3","HIT04_7",1436544205628,"c++","Hobbyist","Male","University;Web",10,"United States",42,"1","0","1","0","0",2,330552,NA,NA,31,24.5564685479959,1.19123159756338,0.402625637607021
"1394","Fri2015Jul1012:09:14.751","CONSENT","1438Ae4g0i746_3","HIT04_7",1436544209406,"C++; Python","Other hardware engineer","Male","Other_on_the_job",15,"USA",42,"1","1","1","1","1",5,345345,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1395","Fri2015Jul1012:06:38.126","CONSENT","1441gg-1A-8i-54-7_3","HIT04_7",1436544255906,"c++","Undergraduate_Student","Male","High_School",0.5,"United States",19,"0","0","0","1","0",1,142220,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1396","Fri2015Jul1012:11:35.794","CONSENT","1442cC-6c-8G-9-20_3","HIT04_7",1436544294785,"html","Undergraduate_Student","Male","University",1,"usa",20,"0","0","0","1","0",1,401009,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1397","Fri2015Jul1012:42:32.759","CONSENT","66AC-5a0g-47-9:1443IA-7C-6e967_3","HIT04_7",1436544346476,"C#; vb.net; Java","Professional_Developer","Male","University;Web",17,"USA",39,"1","1","1","0","1",4,205113,"I don't think there's enough code context to give a useful explanation or to be able to debug as well as I could. So my answers may  not be useful.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1398","Fri2015Jul1012:10:25.011","CONSENT","1445ca0A-2a-819_3","HIT01_8",1436544367017,"java","Undergraduate_Student","Male","University",2,"usa",21,"1","1","1","0","0",3,147740,NA,NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1399","Fri2015Jul1012:07:57.095","CONSENT","1447cg7I-2C-36-4_3","HIT04_7",1436544375193,"SQL","Professional_Developer","Male","Other_On_the_job",4,"Louisiana",36,"0","1","0","0","0",1,101902,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1400","Fri2015Jul1012:41:57.102","CONSENT","1449GA0I-4C14-1_3","HIT01_8",1436544386476,"php and C++","Undergraduate_Student","Male","High_School",4,"USA",35,"1","1","1","0","1",4,946682,"Thanks; this was an interesting hit!",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1401","Fri2015Jul1012:08:20.183","CONSENT","1451eg-1A-6c-6-3-1_3","HIT04_7",1436544408618,"None","Other homemaker","Female","Other_I_don't",0,"United States",51,"0","0","0","0","0",0,91565,NA,NA,271,320.219929518008,0,0.64170788576225
"1402","Fri2015Jul1012:09:50.468","CONSENT","1453cG2A5a1-95_3","HIT04_7",1436544550889,"Java","Other Lawyer","Female","Web",1,"USA",40,"0","1","0","0","0",1,39579,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"1403","Fri2015Jul1012:35:47.481","CONSENT","1456eI-3g8a-22-2:488gG-7E2G-8-68_3","HIT01_8",1436544619720,"Do not currently use","Other Independent Contractor (Online)","Male","High_School;Other_Training_classes",2.5,"United States",24,"1","1","1","0","1",4,529028,"Very interesting.",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"1404","Fri2015Jul1012:21:03.718","CONSENT","1457Ee7C-8c4-51:836Ii-6G-5c-819_3","HIT01_8",1436544640090,"Python","Undergraduate_Student","Female","University",2,"United States",21,"1","1","1","0","0",3,131039,"I think I'd like to know the actual answers! Is it possible to have them e-mailed? I understand if they are confidential though; because of cheating issues. Thanks!",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"1405","Fri2015Jul1013:56:18.634","CONSENT","1458GG9g6A2-9-9_3","HIT04_7",1436544669930,"C#","Hobbyist","Male","Web",3,"US",28,"1","1","1","1","1",5,879148,"This confounded me greatly. I would really need a few print statements and different tests to get an idea of what kind of numbers this code was actually putting out (or a good commented explanation; I suppose)",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"1406","Fri2015Jul1012:16:15.821","CONSENT","1460aC-1A9g0-1-5_3","HIT04_7",1436544689418,"jave","Graduate_Student","Male","University",2,"usa",24,"0","0","0","1","0",1,286403,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1407","Fri2015Jul1012:15:06.603","CONSENT","1464AE-4I7G551_3","HIT01_8",1436544869288,"Java","Graduate_Student","Male","University",5,"India",29,"0","0","0","1","0",1,37315,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"1408","Fri2015Jul1012:15:36.776","CONSENT","1465GE0I4I2-7-4_3","HIT04_7",1436544880963,"SQL","Professional_Developer","Male","University",7,"USA",36,"0","0","0","0","0",0,55813,NA,NA,271,320.219929518008,0,0.64170788576225
